timestamp_ms,elapsed_s,d_obj_mm,v_raw_mmps,v_avg_mmps,m_buffer_mm,threshold_T_mm,alert_triggered,alert_text,latency_hw_ms,latency_net_ms,latency_algo_ms,latency_tts_ms,latency_bt_ms,latency_total_ms,packet_loss_frame,packet_loss_cumulative,is_head_rotating 
1700000474586,474.59,1769,0.0,133.32,64.78,1192,0,,22,37,3,0,4,66,2,1424,0
1700000474652,474.65,1740,0.0,113.33,65.47,1153,0,,42,51,3,0,1,97,0,1424,0
1700000474719,474.72,1795,539.94,177.32,331.87,1010,0,,44,37,4,0,1,86,0,1424,0
1700000474786,474.79,1668,1237.36,336.32,161.56,1483,0,,40,47,5,0,1,93,1,1424,0
1700000474852,474.85,1630,0.0,285.88,138.89,1410,0,,6,73,6,0,3,88,0,1424,0
1700000474919,474.92,1731,0.0,242.99,87.85,1379,0,,29,13,5,0,2,49,0,1424,0
1700000474986,474.99,1868,922.4,344.9,171.77,1489,0,,30,50,6,0,2,88,0,1424,0
1700000475052,475.05,1608,434.95,358.41,59.91,1622,1,Arah 1,6,20,6,93,1,126,0,1424,0
1700000475119,475.12,1810,0.0,304.65,126.25,1458,0,,14,51,5,0,3,73,1,1424,0
1700000475186,475.19,1735,97.49,273.58,107.32,1417,0,,11,65,5,0,2,83,2,1424,0
1700000475252,475.25,1797,0.0,232.54,4.2,1441,0,,19,54,3,0,2,78,0,1424,0
1700000475319,475.32,1833,524.94,276.4,82.25,1447,0,,23,47,4,0,2,76,0,1425,0
1700000475386,475.39,1727,352.46,287.81,47.27,1503,0,,33,43,6,0,1,83,1,1425,0
1700000475452,475.45,1786,0.0,244.64,118.86,1351,0,,11,64,3,0,2,80,0,1425,0
1700000475519,475.52,1842,0.0,207.94,335.9,1065,0,,8,33,4,0,4,49,0,1426,0
1700000475586,475.59,1901,1957.28,470.34,625.34,1281,0,,20,57,3,0,4,84,0,1426,0
1700000475652,475.65,1581,1522.33,628.14,94.62,2068,1,Arah 1,24,15,2,222,4,267,0,1426,0
1700000475719,475.72,1698,0.0,533.92,259.41,1754,1,Arah 1,42,47,5,169,3,266,0,1426,0
1700000475786,475.79,1644,0.0,453.83,220.5,1645,1,Arah 1,44,40,5,98,1,188,1,1426,0
1700000475852,475.85,1715,0.0,385.76,172.36,1565,0,,35,66,5,0,3,109,1,1427,0
1700000475919,475.92,1917,67.49,338.02,168.22,1479,0,,24,62,2,0,4,92,0,1427,1
1700000475986,475.99,1706,1409.84,498.79,127.92,1813,1,Arah 1,35,74,6,197,3,315,0,1427,0
1700000476052,476.05,1729,0.0,423.97,130.66,1675,0,,39,21,4,0,3,67,1,1427,0
1700000476119,476.12,1742,337.46,411.0,111.06,1670,0,,23,21,4,0,3,51,0,1427,0
1700000476186,476.19,1684,0.0,349.35,64.27,1601,0,,5,22,4,0,1,32,0,1428,0
1700000476252,476.25,1770,472.45,367.81,26.17,1672,0,,42,17,2,0,3,64,0,1428,0
1700000476319,476.32,1621,127.49,331.76,127.71,1507,0,,2,21,3,0,4,30,1,1428,0
1700000476386,476.39,1753,0.0,282.0,1.41,1536,0,,15,49,6,0,2,72,0,1428,0
1700000476452,476.45,1849,607.43,330.81,22.24,1607,0,,32,23,5,0,3,63,0,1428,0
1700000476519,476.52,1672,104.99,296.94,126.04,1443,0,,36,68,2,0,2,108,0,1428,0
1700000476586,476.59,1835,1087.38,415.51,207.58,1586,0,,20,27,5,0,3,55,0,1428,0
1700000476652,476.65,1527,554.94,436.42,66.3,1759,1,Arah 1,16,33,4,112,3,168,1,1428,0
1700000476719,476.72,1761,0.0,370.96,180.23,1530,0,,3,18,6,0,1,28,0,1428,0
1700000476786,476.79,1713,0.0,315.31,82.89,1520,0,,19,45,4,0,3,71,0,1428,0
1700000476852,476.85,1863,314.97,315.26,153.87,1451,0,,21,22,5,0,4,52,0,1428,0
1700000476919,476.92,1671,1004.89,418.71,60.48,1732,1,Arah 1,8,25,3,104,3,143,0,1428,0
1700000476986,476.99,1729,0.0,355.9,60.75,1617,0,,41,51,5,0,3,100,0,1428,0
1700000477053,477.05,1729,502.44,377.88,51.64,1666,0,,38,18,5,0,2,63,1,1428,0
1700000477119,477.12,1662,0.0,321.2,156.06,1460,0,,44,16,6,0,2,68,1,1428,1
1700000477186,477.19,1752,0.0,273.02,132.65,1392,0,,36,29,5,0,4,74,0,1429,0
1700000477253,477.25,1801,0.0,232.07,50.81,1394,0,,2,70,5,0,2,79,0,1429,0
1700000477319,477.32,1829,277.47,238.88,43.19,1415,0,,16,70,6,0,3,95,0,1429,0
1700000477386,477.39,1764,0.0,203.05,11.84,1378,0,,39,53,5,0,1,98,0,1429,0
1700000477453,477.45,1873,494.95,246.83,287.95,1188,0,,23,69,2,0,1,95,0,1429,0
1700000477519,477.52,1698,1244.86,396.53,134.27,1621,0,,13,36,5,0,2,56,0,1429,0
1700000477586,477.59,1707,0.0,337.05,163.76,1482,0,,3,25,3,0,4,35,0,1429,0
1700000477653,477.65,1779,0.0,286.5,109.06,1440,0,,2,72,3,0,2,79,0,1429,0
1700000477719,477.72,1836,134.99,263.77,270.56,1238,0,,18,62,6,0,1,87,0,1429,0
1700000477786,477.79,1761,1627.32,468.3,213.24,1678,0,,12,28,6,0,1,47,0,1429,0
1700000477853,477.85,1619,59.99,407.06,182.02,1595,0,,5,26,3,0,3,37,0,1429,0
1700000477919,477.92,1753,0.0,346.0,168.11,1495,0,,28,52,4,0,3,87,0,1429,0
1700000477986,477.99,1853,0.0,294.1,42.93,1519,0,,29,46,4,0,2,81,1,1429,0
1700000478053,478.05,1819,832.41,374.84,205.57,1512,0,,10,50,3,0,2,65,0,1430,0
1700000478119,478.12,1742,757.42,432.23,24.07,1790,1,Arah 1,36,67,2,157,2,264,0,1431,0
1700000478186,478.19,1718,157.48,391.02,148.62,1597,0,,35,40,3,0,3,81,0,1433,0
1700000478253,478.25,1721,0.0,332.37,7.6,1624,0,,5,60,5,0,1,71,0,1433,0
1700000478319,478.32,1783,757.42,396.12,128.66,1626,0,,23,53,5,0,2,83,0,1433,0
1700000478386,478.39,1620,547.44,418.82,59.72,1733,1,Arah 1,38,30,4,186,4,262,0,1433,1
1700000478453,478.45,1710,0.0,356.0,172.96,1509,0,,34,29,6,0,4,73,0,1433,0
1700000478519,478.52,1785,0.0,302.6,147.02,1433,0,,23,39,3,0,4,69,0,1433,0
1700000478586,478.59,1773,0.0,257.21,4.43,1487,0,,34,47,2,0,4,87,0,1433,0
1700000478653,478.65,1911,539.94,299.62,321.0,1256,0,,23,19,4,0,1,47,0,1433,0
1700000478719,478.72,1701,1454.84,472.9,152.32,1744,1,Arah 1,22,15,2,93,3,135,0,1433,0
1700000478786,478.79,1717,0.0,401.97,195.3,1573,0,,33,21,2,0,4,60,0,1433,0
1700000478853,478.85,1875,0.0,341.67,60.54,1591,0,,12,13,2,0,4,31,0,1433,0
1700000478919,478.92,1847,472.45,361.29,60.7,1627,0,,8,67,6,0,3,84,1,1434,0
1700000478986,478.99,1812,502.44,382.46,41.55,1684,0,,41,32,5,0,3,81,0,1435,0
1700000479053,479.05,1780,427.45,389.21,1.84,1734,0,,3,72,3,0,1,79,0,1435,0
1700000479119,479.12,1755,352.46,383.7,83.81,1646,0,,41,16,6,0,4,67,0,1436,0
1700000479186,479.19,1733,45.0,332.89,149.92,1488,0,,9,43,3,0,1,56,0,1436,0
1700000479253,479.25,1749,0.0,282.96,137.48,1406,0,,9,43,5,0,1,58,0,1437,0
1700000479319,479.32,1852,0.0,240.51,116.86,1345,0,,19,31,5,0,2,57,0,1437,0
1700000479386,479.39,1816,0.0,204.44,99.33,1294,0,,17,21,3,0,4,45,0,1437,0
1700000479453,479.45,1866,0.0,173.77,374.26,1000,0,,27,69,2,0,1,99,0,1438,0
1700000479519,479.52,1841,2054.77,455.92,318.12,1555,0,,21,28,6,0,1,56,0,1439,0
1700000479586,479.59,1592,0.0,387.53,188.29,1553,0,,22,52,2,0,2,78,0,1439,0
1700000479653,479.65,1884,0.0,329.4,160.04,1471,0,,21,25,6,0,3,55,0,1440,0
1700000479719,479.72,1751,0.0,279.99,136.04,1401,0,,29,58,5,0,4,96,0,1440,0
1700000479786,479.79,1964,0.0,237.99,227.55,1231,0,,9,14,4,0,4,31,0,1440,0
1700000479853,479.85,1850,1537.33,432.89,193.42,1632,0,,15,74,3,0,2,94,0,1440,0
1700000479919,479.92,1759,0.0,367.96,178.78,1525,0,,8,24,2,0,1,35,0,1440,0
1700000479986,479.99,1893,0.0,312.77,151.96,1448,0,,11,60,4,0,1,76,0,1441,0
1700000480053,480.05,4410,0.0,265.85,129.17,1381,0,,21,46,6,0,4,77,0,1442,0
1700000480120,480.12,4525,0.0,225.97,171.45,1263,0,,40,44,6,0,4,94,0,1442,0
1700000480186,480.19,4593,1259.86,381.06,164.15,1564,0,,13,41,3,0,1,58,0,1442,0
1700000480253,480.25,4357,82.49,336.27,141.72,1502,0,,29,39,4,0,4,76,1,1442,0
1700000480320,480.32,4582,0.0,285.83,77.08,1470,0,,15,41,3,0,2,61,0,1442,1
1700000480386,480.39,4514,967.39,388.07,65.52,1671,0,,29,43,2,0,4,78,0,1442,0
1700000480453,480.45,4453,0.0,329.86,160.26,1472,0,,25,35,4,0,4,68,0,1442,0
1700000480520,480.52,4528,0.0,280.38,136.22,1402,0,,16,17,3,0,4,40,0,1443,0
1700000480586,480.59,4550,0.0,238.32,75.61,1382,0,,16,20,3,0,2,41,0,1443,0
1700000480653,480.65,4607,179.98,229.57,196.88,1245,0,,21,22,4,0,4,51,0,1443,0
1700000480720,480.72,4526,1169.87,370.61,127.17,1580,0,,10,56,6,0,2,74,1,1443,0
1700000480786,480.79,4451,0.0,315.02,153.06,1451,0,,37,73,3,0,3,116,0,1443,0
1700000480853,480.85,4527,0.0,267.77,23.92,1488,0,,25,47,4,0,2,78,0,1443,0
1700000480920,480.92,4619,689.92,331.09,20.33,1610,0,,36,37,3,0,3,79,1,1443,0
1700000480986,480.99,4435,0.0,281.43,136.73,1403,0,,13,50,2,0,3,68,0,1443,0
1700000481053,481.05,4621,0.0,239.21,82.99,1376,0,,33,53,5,0,3,94,0,1443,0
1700000481120,481.12,4548,892.4,337.19,182.7,1464,0,,26,55,4,0,1,86,0,1443,1
1700000481186,481.19,4502,502.44,361.98,43.92,1644,0,,25,28,3,0,2,58,0,1444,0
1700000481253,481.25,4481,0.0,307.68,74.16,1514,0,,22,23,3,0,3,51,0,1444,0
1700000481320,481.32,4519,337.46,312.15,63.03,1533,0,,9,65,5,0,3,82,1,1444,0
1700000481386,481.39,4436,0.0,265.33,128.91,1381,0,,4,22,6,0,1,33,0,1444,0
1700000481453,481.45,4547,0.0,225.53,91.16,1342,0,,2,28,2,0,4,36,0,1445,0
1700000481520,481.52,4470,82.49,204.07,60.75,1331,1,Arah 2,29,34,4,0,2,69,0,1446,0
1700000481586,481.59,4536,74.99,184.71,70.05,1285,1,Arah 2,12,24,6,0,4,46,0,1446,0
1700000481653,481.65,4460,0.0,157.0,122.93,1179,1,Arah 2,33,56,4,0,1,94,0,1446,0
1700000481720,481.72,4640,892.4,267.31,146.34,1367,1,Arah 2,12,42,4,0,3,61,1,1446,0
1700000481786,481.79,4341,187.48,255.34,74.82,1415,1,Arah 2,40,17,4,0,4,65,0,1446,0
1700000481853,481.85,4615,0.0,217.04,43.54,1373,1,Arah 2,35,29,3,0,1,68,0,1446,0
1700000481920,481.92,4445,667.43,284.6,37.01,1507,1,Arah 2,28,24,3,0,3,58,1,1446,0
1700000481986,481.99,4526,0.0,241.91,85.03,1379,1,Arah 2,20,54,5,0,4,83,0,1446,0
1700000482053,482.05,4494,907.4,341.73,72.27,1579,1,Arah 2,39,63,2,0,3,107,0,1446,0
1700000482120,482.12,4405,0.0,290.47,141.13,1416,1,Arah 2,8,27,5,0,1,41,0,1446,0
1700000482186,482.19,4671,0.0,246.9,233.27,1242,1,Arah 2,6,16,6,0,3,31,0,1446,0
1700000482253,482.25,4541,1582.32,447.21,435.99,1424,1,Arah 2,7,41,6,0,2,56,1,1446,0
1700000482320,482.32,4460,1064.88,539.86,17.37,1986,1,Arah 2,42,45,2,0,3,92,0,1446,0
1700000482386,482.39,4399,0.0,458.88,222.95,1652,1,Arah 2,21,53,3,0,3,80,0,1446,0
1700000482453,482.45,4470,0.0,390.05,189.51,1556,1,Arah 2,14,40,5,0,2,61,0,1446,0
1700000482520,482.52,4438,0.0,331.54,161.08,1474,1,Arah 2,19,20,5,0,1,45,0,1446,0
1700000482586,482.59,4649,0.0,281.81,127.58,1413,1,Arah 2,34,65,3,0,4,106,0,1446,0
1700000482653,482.65,4568,1184.87,417.27,125.18,1668,1,Arah 2,9,64,2,0,2,77,0,1446,0
1700000482720,482.72,4491,74.99,365.93,158.09,1542,1,Arah 2,12,36,5,0,4,57,0,1446,0
1700000482786,482.79,4558,0.0,311.04,46.42,1547,1,Arah 2,11,16,5,0,3,35,0,1446,0
1700000482853,482.85,4560,884.9,397.12,39.45,1713,1,Arah 2,27,69,4,0,3,103,0,1446,0
1700000482920,482.92,4440,0.0,337.55,164.0,1483,1,Arah 2,29,42,4,0,4,79,0,1447,0
1700000482986,482.99,4757,0.0,286.92,203.78,1348,1,Arah 2,15,34,2,0,1,52,0,1448,0
1700000483053,483.05,4479,1537.33,474.48,385.82,1524,1,Arah 2,41,35,6,0,1,83,0,1448,0
1700000483120,483.12,4552,952.39,546.17,170.58,1858,1,Arah 2,26,29,4,0,3,62,0,1448,0
1700000483187,483.19,4352,832.41,589.1,67.61,2026,1,Arah 2,43,12,5,0,4,64,2,1448,0
1700000483253,483.25,4441,0.0,500.74,243.29,1709,1,Arah 2,31,30,6,0,3,70,0,1448,0
1700000483320,483.32,4467,0.0,425.63,156.57,1654,1,Arah 2,5,57,5,0,3,70,1,1449,0
1700000483387,483.39,4465,224.98,395.53,133.09,1621,1,Arah 2,33,23,2,0,4,62,0,1449,0
1700000483453,483.45,4437,0.0,336.2,154.97,1489,1,Arah 2,10,20,2,0,1,33,0,1449,0
1700000483520,483.52,4565,37.5,291.39,7.22,1548,1,Arah 2,38,34,5,0,4,81,0,1449,0
1700000483587,483.59,4432,622.43,341.05,2.24,1645,1,Arah 2,19,40,6,0,1,66,0,1449,0
1700000483653,483.65,4482,0.0,289.89,140.85,1415,1,Arah 2,16,14,6,0,1,37,1,1450,0
1700000483720,483.72,4487,0.0,246.41,119.72,1354,1,Arah 2,4,65,6,0,1,76,0,1450,0
1700000483787,483.79,4497,0.0,209.45,9.69,1392,1,Arah 2,15,34,6,0,1,56,0,1450,0
1700000483853,483.85,4500,412.45,239.9,23.57,1436,1,Arah 2,4,48,2,0,1,55,1,1450,0
1700000483920,483.92,4442,142.48,225.29,72.04,1361,1,Arah 2,19,14,3,0,3,39,0,1450,0
1700000483987,483.99,4481,0.0,191.49,93.04,1275,0,,10,33,4,0,2,49,1,1450,0
1700000484053,484.05,4571,0.0,162.77,79.08,1234,0,,17,24,6,0,1,48,0,1451,0
1700000484120,484.12,4522,0.0,138.35,163.8,1103,0,,28,48,4,0,1,81,0,1452,0
1700000484187,484.19,4577,1034.89,272.83,276.5,1249,0,,28,34,3,0,4,69,0,1452,0
1700000484253,484.25,4384,614.93,324.15,4.01,1612,0,,9,29,4,0,1,43,0,1452,0
1700000484320,484.32,4495,0.0,275.53,1.62,1524,0,,19,55,3,0,1,78,0,1452,1
1700000484387,484.39,4580,592.43,323.06,261.45,1360,0,,36,20,3,0,4,63,0,1452,0
1700000484453,484.45,4416,1177.37,451.21,89.98,1763,0,,32,70,6,0,2,110,0,1453,0
1700000484520,484.52,4423,0.0,383.53,186.34,1547,0,,19,74,3,0,2,98,0,1453,0
1700000484587,484.59,4552,0.0,326.0,113.19,1510,0,,34,38,6,0,1,79,0,1453,0
1700000484653,484.65,4655,202.48,307.47,298.87,1293,0,,33,17,2,0,4,56,1,1453,0
1700000484720,484.72,4525,1769.8,526.82,208.84,1788,0,,35,31,6,0,1,73,0,1454,0
1700000484787,484.79,4419,0.0,447.8,217.57,1636,0,,20,48,4,0,2,74,1,1455,0
1700000484853,484.85,4532,0.0,380.63,61.15,1662,0,,10,55,4,0,1,70,0,1455,0
1700000484920,484.92,4475,1102.38,488.89,154.1,1771,0,,27,31,3,0,4,65,0,1455,0
1700000484987,484.99,4385,457.45,484.17,115.1,1799,0,,8,50,3,0,3,64,1,1455,0
1700000485053,485.05,4414,0.0,411.55,199.95,1586,0,,5,37,2,0,3,47,0,1455,0
1700000485120,485.12,4567,0.0,349.82,169.96,1500,0,,32,42,3,0,4,81,0,1455,0
1700000485187,485.19,4654,0.0,297.34,56.42,1512,0,,17,45,5,0,3,70,0,1455,0
1700000485253,485.25,4593,899.9,387.73,427.97,1319,0,,39,36,2,0,4,81,0,1455,0
1700000485320,485.32,4534,1702.31,584.91,266.68,1839,0,,44,50,6,0,2,102,1,1455,0
1700000485387,485.39,4366,464.95,566.92,153.33,1911,0,,3,16,5,0,3,27,0,1455,0
1700000485453,485.45,4472,0.0,481.88,234.13,1683,0,,26,15,5,0,3,49,0,1455,0
1700000485520,485.52,4385,0.0,409.6,199.01,1583,0,,14,29,6,0,4,53,0,1455,0
1700000485587,485.59,4544,0.0,348.16,11.64,1649,0,,14,62,6,0,1,83,0,1455,0
1700000485653,485.65,4521,809.91,417.42,132.1,1662,0,,19,14,2,0,4,39,1,1455,0
1700000485720,485.72,4436,547.44,436.92,68.51,1757,0,,7,61,5,0,3,76,1,1455,0
1700000485787,485.79,4448,0.0,371.39,180.44,1530,0,,13,12,4,0,2,31,0,1455,0
1700000485853,485.85,4466,0.0,315.68,68.0,1535,0,,39,64,5,0,2,110,1,1455,0
1700000485920,485.92,4534,382.46,325.69,266.97,1359,0,,28,12,6,0,4,50,0,1455,0
1700000485987,485.99,4415,1454.84,495.07,141.55,1794,0,,37,51,6,0,1,95,0,1455,0
1700000486054,486.05,4340,0.0,420.81,204.45,1599,0,,3,24,2,0,2,31,0,1455,0
1700000486120,486.12,4441,0.0,357.69,155.37,1529,0,,44,44,4,0,1,93,0,1455,0
1700000486187,486.19,4412,82.49,316.41,132.06,1474,0,,12,66,3,0,3,84,1,1455,0
1700000486254,486.25,4430,0.0,268.95,130.67,1386,0,,8,12,2,0,1,23,1,1455,0
1700000486320,486.32,4467,0.0,228.6,111.07,1328,0,,11,16,4,0,1,32,0,1455,0
1700000486387,486.39,4478,0.0,194.31,70.97,1303,0,,7,59,6,0,2,74,1,1455,0
1700000486454,486.45,4541,104.99,180.91,60.33,1287,0,,27,25,4,0,1,57,1,1456,0
1700000486520,486.52,4464,0.0,153.78,74.71,1221,0,,5,63,3,0,1,72,0,1456,0
1700000486587,486.59,4633,0.0,130.71,189.27,1062,0,,32,29,6,0,4,71,0,1456,0
1700000486654,486.65,4499,1132.37,280.96,298.16,1243,0,,32,74,6,0,3,115,1,1456,0
1700000486720,486.72,4482,614.93,331.06,109.46,1524,0,,10,25,4,0,1,40,0,1456,0
1700000486787,486.79,4417,487.45,354.51,44.23,1630,0,,17,67,5,0,3,92,0,1457,1
1700000486854,486.85,4417,0.0,301.34,146.41,1432,0,,36,44,3,0,4,87,1,1458,0
1700000486920,486.92,4488,0.0,256.14,117.75,1374,0,,9,38,4,0,2,53,1,1459,0
1700000486987,486.99,4526,30.0,222.22,56.56,1370,0,,21,27,5,0,3,56,0,1459,0
1700000487054,487.05,4484,194.98,218.13,54.77,1364,0,,43,18,4,0,1,66,0,1459,0
1700000487120,487.12,4500,0.0,185.41,90.08,1267,0,,39,62,4,0,1,106,0,1459,0
1700000487187,487.19,4520,0.0,157.6,76.57,1227,0,,37,62,3,0,2,104,0,1459,0
1700000487254,487.25,4503,0.0,133.96,6.49,1251,0,,16,58,6,0,3,83,2,1459,0
1700000487320,487.32,4686,262.47,153.24,344.36,1000,0,,17,59,4,0,2,82,0,1459,0
1700000487387,487.39,4468,1567.33,365.35,234.11,1467,0,,20,49,5,0,1,75,0,1459,0
1700000487454,487.45,4477,0.0,310.55,150.88,1445,0,,41,36,4,0,2,83,0,1459,1
1700000487520,487.52,4611,0.0,263.96,147.97,1359,0,,16,62,5,0,2,85,0,1459,0
1700000487587,487.59,4531,1237.36,409.97,206.13,1577,0,,12,72,3,0,2,89,1,1459,0
1700000487654,487.65,4446,359.96,402.47,34.05,1727,0,,35,31,2,0,2,70,0,1460,0
1700000487720,487.72,4483,299.97,387.1,109.29,1628,0,,30,62,2,0,4,98,0,1460,0
1700000487787,487.79,4406,0.0,329.03,159.86,1471,0,,35,22,3,0,4,64,0,1461,0
1700000487854,487.85,4545,0.0,279.68,66.68,1469,0,,40,39,5,0,1,85,1,1462,0
1700000487920,487.92,4665,907.4,373.84,289.37,1429,0,,38,62,5,0,4,109,0,1462,0
1700000487987,487.99,4424,1042.38,474.12,48.43,1843,0,,8,45,5,0,4,62,0,1462,0
1700000488054,488.05,4526,22.5,406.37,173.12,1602,0,,36,16,6,0,1,59,0,1462,0
1700000488120,488.12,4421,82.49,357.79,152.17,1532,0,,36,62,5,0,2,105,0,1462,0
1700000488187,488.19,4515,0.0,304.12,97.54,1485,0,,19,13,6,0,2,40,0,1462,0
1700000488254,488.25,4632,224.98,292.25,159.83,1401,0,,27,30,3,0,1,61,0,1463,0
1700000488320,488.32,4485,1087.38,411.52,85.63,1695,0,,6,67,6,0,2,81,0,1463,0
1700000488387,488.39,4487,0.0,349.79,74.46,1592,0,,35,59,6,0,2,102,1,1463,0
1700000488454,488.45,4517,1094.88,461.56,63.29,1807,0,,29,39,2,0,2,72,0,1464,0
1700000488520,488.52,4341,0.0,392.32,190.61,1559,0,,44,37,2,0,3,86,0,1464,0
1700000488587,488.59,4535,0.0,333.47,106.78,1531,0,,18,72,6,0,3,99,0,1464,0
1700000488654,488.65,4395,247.47,320.57,90.76,1522,0,,27,58,3,0,1,89,0,1464,0
1700000488720,488.72,4502,0.0,272.49,14.93,1506,0,,6,64,6,0,3,79,0,1464,0
1700000488787,488.79,4583,659.93,330.6,12.69,1616,0,,22,41,3,0,1,67,0,1465,0
1700000488854,488.85,4414,0.0,281.01,136.53,1403,0,,23,72,6,0,2,103,0,1465,0
1700000488920,488.92,4621,0.0,238.86,93.2,1365,0,,38,67,4,0,4,113,1,1465,1
1700000488987,488.99,4522,937.4,343.64,196.41,1463,0,,15,21,4,0,1,41,0,1465,0
1700000489054,489.05,4496,524.94,370.84,42.31,1662,0,,30,44,6,0,1,81,1,1466,0
1700000489121,489.12,4452,0.0,315.21,153.15,1451,0,,23,27,3,0,1,54,0,1467,0
1700000489187,489.19,4537,0.0,267.93,120.13,1394,0,,8,43,3,0,4,58,0,1468,0
1700000489254,489.25,4535,44.99,234.49,88.72,1362,0,,28,43,6,0,3,80,0,1469,0
1700000489321,489.32,4531,59.99,208.31,85.46,1315,0,,13,63,6,0,3,85,0,1469,0
1700000489387,489.39,4527,0.0,177.07,65.94,1275,0,,33,27,2,0,1,63,0,1469,0
1700000489454,489.45,4533,89.99,164.01,12.59,1302,0,,3,59,4,0,4,70,0,1469,0
1700000489521,489.52,4515,307.47,185.52,9.39,1347,0,,35,27,5,0,3,70,0,1469,0
1700000489587,489.59,4492,0.0,157.7,68.25,1235,0,,28,26,2,0,2,58,0,1470,0
1700000489654,489.65,4584,37.5,139.67,109.39,1160,0,,4,13,2,0,4,23,0,1470,0
1700000489721,489.72,4487,749.92,231.2,84.62,1359,0,,10,12,6,0,4,32,0,1470,0
1700000489787,489.79,4484,0.0,196.52,16.8,1360,0,,36,48,2,0,2,88,0,1470,0
1700000489854,489.85,4507,352.46,219.91,14.28,1407,0,,3,51,3,0,1,58,0,1470,0
1700000489921,489.92,4437,0.0,186.93,90.82,1269,0,,27,30,2,0,1,60,0,1471,0
1700000489987,489.99,4511,0.0,158.89,77.2,1229,0,,13,41,5,0,3,62,0,1471,0
1700000490054,490.05,4480,0.0,135.05,65.62,1194,0,,20,53,3,0,2,78,1,1471,0
1700000490121,490.12,4590,0.0,114.8,123.35,1098,0,,29,51,4,0,4,88,0,1471,0
1700000490187,490.19,4532,802.41,217.94,104.85,1314,0,,36,57,6,0,2,101,0,1471,0
1700000490254,490.25,4483,0.0,185.25,36.43,1319,0,,41,32,2,0,1,76,0,1471,0
1700000490321,490.32,4554,239.97,193.46,9.21,1362,0,,2,34,6,0,3,45,1,1471,0
1700000490387,490.39,4451,97.49,179.06,61.4,1283,0,,36,32,6,0,3,77,0,1471,1
1700000490454,490.45,4541,0.0,152.2,73.95,1219,0,,38,30,5,0,2,75,0,1471,0
1700000490521,490.52,4541,0.0,129.37,40.93,1208,0,,2,52,3,0,4,61,0,1471,0
1700000490587,490.59,4557,464.95,179.71,334.45,1012,0,,4,73,2,0,1,80,0,1471,0
1700000490654,490.65,4479,1342.35,354.1,227.36,1452,0,,21,43,2,0,3,69,0,1471,0
1700000490721,490.72,4378,209.98,332.49,106.4,1529,0,,10,47,3,0,3,63,0,1471,0
1700000490787,490.79,4451,0.0,282.61,137.31,1405,0,,14,24,6,0,2,46,0,1472,0
1700000490854,490.85,4501,0.0,240.22,33.01,1427,0,,44,13,3,0,1,61,1,1472,0
1700000490921,490.92,4466,374.96,260.43,132.65,1368,0,,16,70,3,0,4,93,1,1472,0
1700000490987,490.99,4451,719.92,329.35,104.38,1525,0,,15,22,2,0,4,43,2,1472,0
1700000491054,491.05,4370,337.46,330.57,71.98,1559,0,,43,40,2,0,1,86,0,1473,0
1700000491121,491.12,4406,0.0,280.99,57.84,1480,0,,5,30,3,0,3,41,0,1473,0
1700000491187,491.19,4482,352.46,291.71,41.24,1516,0,,19,12,3,0,1,35,0,1473,0
1700000491254,491.25,4359,404.96,308.69,16.84,1571,0,,38,31,6,0,1,76,1,1473,0
1700000491321,491.32,4428,119.99,280.39,104.72,1433,1,Arah 2,40,21,2,0,3,66,0,1473,0
1700000491387,491.39,4343,0.0,238.33,81.74,1376,1,Arah 2,12,23,3,0,1,39,0,1473,0
1700000491454,491.45,4479,884.9,335.32,215.12,1429,1,Arah 2,42,19,2,0,4,67,0,1473,0
1700000491521,491.52,4225,652.43,382.88,14.68,1710,1,Arah 2,37,28,5,0,1,71,0,1473,0
1700000491587,491.59,4392,0.0,325.45,2.44,1616,1,Arah 2,8,44,4,0,1,57,0,1473,0
1700000491654,491.65,4420,697.42,381.25,2.07,1719,1,Arah 2,23,30,4,0,4,61,0,1473,0
1700000491721,491.72,4299,0.0,324.06,157.45,1464,1,Arah 2,44,47,4,0,2,97,0,1473,0
1700000491787,491.79,4440,0.0,275.45,63.52,1464,1,Arah 2,7,38,3,0,4,52,0,1473,0
1700000491854,491.85,4323,314.97,281.38,53.99,1484,1,Arah 2,18,58,5,0,4,85,0,1473,0
1700000491921,491.92,4398,0.0,239.17,116.2,1343,1,Arah 2,19,30,5,0,1,55,2,1473,0
1700000491987,491.99,4416,0.0,203.3,31.81,1358,1,Arah 2,38,46,3,0,1,88,0,1473,0
1700000492054,492.05,4500,299.97,217.8,1.93,1415,1,Arah 2,15,53,6,0,3,77,0,1474,0
1700000492121,492.12,4376,112.49,202.0,68.6,1320,1,Arah 2,37,50,2,0,3,92,1,1474,0
1700000492188,492.19,4485,0.0,171.7,65.57,1265,1,Arah 2,29,66,3,0,4,102,0,1474,0
1700000492254,492.25,4405,667.43,246.06,55.73,1416,1,Arah 2,7,43,5,0,1,56,0,1474,0
1700000492321,492.32,4396,0.0,209.15,101.62,1301,1,Arah 2,28,46,5,0,4,83,0,1474,0
1700000492388,492.39,4513,0.0,177.78,1.0,1340,1,Arah 2,19,62,6,0,4,91,0,1476,0
1700000492454,492.45,4481,382.46,208.48,183.3,1218,1,Arah 2,6,59,5,0,4,74,1,1476,0
